Auth Num,Longitude,Assigned,Inspected This Fiscal?,Authorization,Auth Type,Sector,Office,Last Inspected,IR Number,CPIX,Section,Primary Reason,Secondary Reason,Warning Follow-Up?,AMP Folllow-Up?,Rank,Workplan INS Qtr,25% Unique 4 yr?,Lat,Long,Last IR: Response,Autonumber,Nearest Municipality,Follow Up Date,Notes,High CPIX,Warning Follow-Up,Last IR - Recommended for Investigation,Last IR - Recommended for Order,Active Order,(Unique) Never Inspected,(Unique) Last Inspected before 2017-04-01,Last IR - Recommended AMP (but none initiated),AMP Final Detm'n Issued,Heavy Industry,Audit,PSP Priority,Authorizations - Name
105561,NA,Unassigned,Not Started,ONOS GREENHOUSES LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.2057,-121.8219,NA,1696,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105561 - ONOS GREENHOUSES LTD.
105577,NA,Unassigned,Not Started,KATO'S NURSERY (2007) LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.075300000000006,-122.4088,NA,1697,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105577 - KATO'S NURSERY (2007) LTD.
105578,NA,Unassigned,Not Started,VANDENBOSCH TRADING COMPANY LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49,-121,NA,1698,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105578 - VANDENBOSCH TRADING COMPANY LTD.
105581,NA,Unassigned,Not Started,ROBINSON FARMS INC.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,2017-03-13,50330,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.00472,-122.4252,Notice,1699,Abbotsford,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105581 - ROBINSON FARMS INC.
105582,NA,Unassigned,Not Started,CAN-AM NURSERIES LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.01902,-122.1712,NA,1700,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105582 - CAN-AM NURSERIES LTD.
105604,NA,Unassigned,Not Started,"LEHIGH HANSON MATERIALS LIMITED doing business as ABC CONCRETE, A DIVISION OF LEHIGH HANSON MATERIALS LIMITED",Code of Practice for Concrete and Concrete Products,Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry,Victoria,2016-07-07,28967,Low,NA,Unique,Inspected pre-2017,NA,NA,Priority 4,NA,Yes,49.3078293,-124.3544856,Advisory,1701,Parksville,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Concrete and Cement,NA,"105604 - LEHIGH HANSON MATERIALS LIMITED doing business as ABC CONCRETE, A DIVISION OF LEHIGH HANSON MATERIALS LIMITED"
105606,NA,Unassigned,Not Started,TRIPLE SWAAN NURSERY LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.1246,-122.2407,NA,1702,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105606 - TRIPLE SWAAN NURSERY LTD.
105607,NA,Unassigned,Not Started,CANADIAN VALLEY GROWERS LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.08332,-122.4272,NA,1703,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105607 - CANADIAN VALLEY GROWERS LTD.
105608,NA,Unassigned,Not Started,RANDHAWA FARMS LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.11222,-122.2805,NA,1704,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105608 - RANDHAWA FARMS LTD.
105609,NA,Unassigned,Not Started,RANDHAWA FARMS LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.09777,-122.29360000000001,NA,1705,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105609 - RANDHAWA FARMS LTD.
105611,NA,Unassigned,Not Started,MT. LEHMAN GREENHOUSES (1999) LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.123200000000004,-122.38220000000001,NA,1706,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105611 - MT. LEHMAN GREENHOUSES (1999) LTD.
105612,NA,OK Blitz,Not Started,doing business as CENTRE ROAD FARMS,Agricultural Waste Control Regulation,Agricultural Operations,Nelson,NA,NA,Low,Planned,Unique,NA,NA,NA,Priority 4,NA,Yes,49,-118,NA,1707,Grand Forks,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105612 - doing business as CENTRE ROAD FARMS
105614,NA,Unassigned,Not Started,DUTCH HERITAGE GREENHOUSE LIMITED,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.1,-121.54,NA,1708,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105614 - DUTCH HERITAGE GREENHOUSE LIMITED
105615,NA,Unassigned,Not Started,doing business as BJ FARMS,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.095819999999996,-122.28,NA,1709,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105615 - doing business as BJ FARMS
105616,NA,Unassigned,Not Started,Richard W. & June L. Ross,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.00588,-122.3031,NA,1710,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105616 - Richard W. & June L. Ross
105617,NA,Unassigned,Not Started,A - PRIME AUTOWRECKING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.197064,-122.885159,NA,1711,Surrey,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,105617 - A - PRIME AUTOWRECKING LTD.
105618,NA,Unassigned,Not Started,WINDSET FARMS (CANADA) LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.075,-122.391,NA,1712,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105618 - WINDSET FARMS (CANADA) LTD.
105619,-115.204882,T. White,In Draft,MADERA RANCH LTD.,Municipal Wastewater Regulation,0,Cranbrook,1970-01-01,45642,Low,NA,Warning Follow-Up,Unique,Yes,NA,Priority 3,Q3,Yes,49.006825,-115.204882,Warning Codes and Regs,1713,Fernie,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105619 - MADERA RANCH LTD.
105624,NA,Unassigned,Not Started,MEROM FARMS LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,2017-03-09,50089,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.0388,-122.44380000000001,Notice,1714,Abbotsford,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105624 - MEROM FARMS LTD.
105626,NA,Unassigned,Not Started,doing business as PACIFIC NORTHWEST PROPAGATORS,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.1869,-121.82600000000001,NA,1715,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105626 - doing business as PACIFIC NORTHWEST PROPAGATORS
105627,NA,Unassigned,Not Started,doing business as GREENWAY NURSERIES,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.072500000000005,-122.16300000000001,NA,1716,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105627 - doing business as GREENWAY NURSERIES
105629,NA,Unassigned,Not Started,doing business as SHADOW NURSERY,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.2,-121.83600000000001,NA,1717,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105629 - doing business as SHADOW NURSERY
105630,NA,Unassigned,Not Started,doing business as BRADNER'S GROWING CONCERN,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.143769999999996,-122.42609,NA,1718,Abbotsford,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105630 - doing business as BRADNER'S GROWING CONCERN
105636,NA,Unassigned,Not Started,HOLLAND AVENUE NURSERY LTD.,Agricultural Waste Control Regulation,Agricultural Operations,0,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,48.47506,-123.42199099999999,NA,1719,Saanich,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105636 - HOLLAND AVENUE NURSERY LTD.
105663,-115.8326,Story,Complete,M.D. MINERALSEARCH INC.,Municipal Wastewater Regulation,Municipal Sewage Management,Cranbrook,1970-01-01,149786,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,49.3143,-115.8326,Advisory,1720,Cranbrook,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105663 - M.D. MINERALSEARCH INC.
105673,NA,C. White,Not Started,INTEROUTE CONSTRUCTION LTD. doing business as GOLDEN CONCRETE,Code of Practice for Concrete and Concrete Products,Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry,Victoria,2017-01-25,47836,Low,NA,Unique,Inspected pre-2017,NA,NA,Priority 4,NA,Yes,51.289,-116.9616,Notice,1721,Golden,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Concrete and Cement,NA,105673 - INTEROUTE CONSTRUCTION LTD. doing business as GOLDEN CONCRETE
105686,NA,Unassigned,Not Started,STAVE FALLS AUTO WRECKING 2011 LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.22983,-122.329229,NA,1722,Mission,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,105686 - STAVE FALLS AUTO WRECKING 2011 LTD.
105687,NA,Unassigned,Not Started,doing business as STARLITE AUTO A DIVISION OF NOTCH HILL AUTO WRECKING & REPAIR,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Kamloops,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,50.852472,-119.459392,NA,1723,Chase,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,105687 - doing business as STARLITE AUTO A DIVISION OF NOTCH HILL AUTO WRECKING & REPAIR
105692,NA,Unassigned,Not Started,"VAAGEN FIBRE CANADA, ULC",Permit,Wood Processing Industry - Primary,Nanaimo,2020-01-30,145484,Medium,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,NA,49.011336,-118.821023,Warning 120(6),1724,Midway,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105692 - VAAGEN FIBRE CANADA, ULC"
105710,NA,Unassigned,Not Started,CITY OF CRANBROOK,Organic Matter Recycling Regulation,Composting Operations,Cranbrook,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.3792716,-115.8323493,NA,1725,Cranbrook,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105710 - CITY OF CRANBROOK
105718,NA,Unassigned,Not Started,TWIN MAPLE PRODUCE LTD. doing business as FRASER VALLEY DUCK & GOOSE,Code of Practice for Slaughter and Poultry Processing,Slaughter IndustryCode of Practice for the Slaughter and Poultry Processing Industries,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.084,-122.031,NA,1726,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105718 - TWIN MAPLE PRODUCE LTD. doing business as FRASER VALLEY DUCK & GOOSE
105719,NA,Defer,Not Started,CHIEFTAIN METALS INC.,Permit,Mining and Coal Mining Industry,Smithers,2017-07-12,61132,Low,NA,NA,NA,NA,NA,Priority 4,NA,NA,58.7360786,-133.6036194,Investigation,1727,Atlin,NA,"Bailey; not on IRF site, no email conf of IR, draft PAO not issued per JAG",NA,NA,Last IR - Investigation,NA,NA,NA,NA,NA,NA,Heavy Industry,NA,NA,105719 - CHIEFTAIN METALS INC.
105725,-123.0856,Dick,In Draft,RICHMOND STEEL RECYCLING LIMITED,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,1970-01-01,3930,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.200900000000004,-123.0856,Notice,1728,Richmond,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,Vehicle Dismantling,NA,105725 - RICHMOND STEEL RECYCLING LIMITED
105734,NA,Meldrum,Not Started,Jeff Lodge,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Kamloops,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,50.806328,-120.194981,NA,1729,Kamloops,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,105734 - Jeff Lodge
105738,NA,Unassigned,Defer,IISAAK FOREST RESOURCES LTD.,Petroleum Storage and Distribution Facilities Storm Water Regulation,Petroleum Storage,Nanaimo,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.433333,-126.33333,NA,1730,Gold River,NA,"Regulation under review, not enforceable as is",NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105738 - IISAAK FOREST RESOURCES LTD.
10575,NA,Unassigned,Not Started,SICAMOUS SHAKE,Permit,Wood Processing Industry - Secondary,Kamloops,2017-03-17,50696,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,50.865,-118.92750000000001,0,659,Juskatla,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,10575 - SICAMOUS SHAKE
105752,NA,Unassigned,Not Started,Jeff Lodge,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Kamloops,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,50.806328,-120.294981,NA,1731,Kamloops,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,105752 - Jeff Lodge
105755,NA,Unassigned,Not Started,Q1 AUTO PARTS LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.246300000000005,-122.76221100000001,NA,1732,Port Coquitlam,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,105755 - Q1 AUTO PARTS LTD.
10576,NA,Unassigned,Not Started,doing business as LAZY WHEEL MODULAR HOME COMMUNITY,Permit,Municipal Sewage Management,Nanaimo,2014-03-14,17195,Low,NA,NA,NA,NA,NA,Priority 4,NA,Yes,49.278808,-124.845333,Advisory,660,Port Alberni,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,10576 - doing business as LAZY WHEEL MODULAR HOME COMMUNITY
105782,NA,OK Blitz,Not Started,"LEDCOR RESOURCES AND TRANSPORTATION LIMITED, BY ITS GENERAL PARTNER, LEDCOR RESOURCES AND  TRANSPORTATION INC.",Permit,Wood Processing Industry - Primary,Penticton,2012-08-01,5109,Low,Planned,Unique,NA,NA,NA,Priority 4,NA,Yes,49.466,-120.495,0,1733,Princeton,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,"105782 - LEDCOR RESOURCES AND TRANSPORTATION LIMITED, BY ITS GENERAL PARTNER, LEDCOR RESOURCES AND  TRANSPORTATION INC."
105791,-121.812437,Fraleigh,In Draft,AGASSIZ READY MIX CONCRETE & GRAVEL LTD.,Code of Practice for Concrete and Concrete Products,Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry,Surrey,1970-01-01,NA,Low,NA,Concrete Industry Audit,NA,NA,NA,Priority 4,NA,Yes,49.259242,-121.812437,NA,1734,Kent,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Concrete and Cement,NA,105791 - AGASSIZ READY MIX CONCRETE & GRAVEL LTD.
105804,NA,Meldrum,Not Started,D & G GILL TIRE AND AUTO LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Kamloops,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,50.685286,-120.32300599999999,NA,1735,Kamloops,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,105804 - D & G GILL TIRE AND AUTO LTD.
105813,NA,Unassigned,Not Started,PRT GROWING SERVICES LTD. doing business as PRT GROWING SERVICES - RED ROCK NURSERY,Permit,Agricultural Operations,Prince George,2016-10-27,31187,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,53.759209999999996,-122.69250000000001,Advisory,1736,Prince George,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105813 - PRT GROWING SERVICES LTD. doing business as PRT GROWING SERVICES - RED ROCK NURSERY
105848,NA,Unassigned,Not Started,RANDHAWA FARMS LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,2017-03-13,50329,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.00611,-122.4212,Notice,1737,Abbotsford,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105848 - RANDHAWA FARMS LTD.
105849,NA,Unassigned,Not Started,ALAKSA FARMS LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.200500000000005,-121.83800000000001,NA,1738,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105849 - ALAKSA FARMS LTD.
105850,NA,Unassigned,Not Started,doing business as VISSCHER GREEN HOUSES,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.19222,-121.86880000000001,NA,1739,Chilliwack,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105850 - doing business as VISSCHER GREEN HOUSES
105854,NA,Unassigned,Not Started,NET ZERO WASTE INC.,Organic Matter Recycling Regulation,Composting Operations,Surrey,2020-01-28,143767,Low,NA,AMP Follow-Up,NA,NA,Yes,Priority 4,NA,NA,49.089304,-122.316318,AMP,1740,Abbotsford,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105854 - NET ZERO WASTE INC.
105858,NA,Unassigned,Not Started,PRECISION DIVERSIFIED OILFIELD SERVICES CORP.,Municipal Wastewater Regulation,Municipal Sewage Management,Prince George,2015-05-15,21066,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,59.2413,-122.92030000000001,Notice,1741,Fort Nelson,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105858 - PRECISION DIVERSIFIED OILFIELD SERVICES CORP.
105865,NA,Unassigned,Defer,SUNCOR ENERGY INC. doing business as SUNCOR ENERGY PRODUCTS PARTNERSHIP,Petroleum Storage and Distribution Facilities Storm Water Regulation,Petroleum Storage,Prince George,2017-03-28,51771,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,56.2472056,-120.87580000000001,Notice,1742,Fort St. John,NA,"Regulation under review, not enforceable as is",NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105865 - SUNCOR ENERGY INC. doing business as SUNCOR ENERGY PRODUCTS PARTNERSHIP
105866,NA,Unassigned,Defer,SUNCOR ENERGY INC. doing business as SUNCOR ENERGY PRODUCTS PARTNERSHIP,Petroleum Storage and Distribution Facilities Storm Water Regulation,Petroleum Storage,Penticton,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.8601835,-119.58956599999999,NA,1743,Kelowna,NA,"Regulation under review, not enforceable as is",NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105866 - SUNCOR ENERGY INC. doing business as SUNCOR ENERGY PRODUCTS PARTNERSHIP
105894,NA,Lasuik,Not Started,NICOLA MINING INC.,Permit,Mining and Coal Mining Industry,Kamloops,2020-01-29,144482,High,NA,AMP Follow-Up,NA,NA,Yes,Priority 4,NA,NA,49.480000000000004,-121.05,AMP,1744,Merritt,NA,NA,High CPIX,NA,NA,NA,NA,NA,NA,NA,AMP Issued,Heavy Industry,NA,NA,105894 - NICOLA MINING INC.
105925,NA,Unassigned,Not Started,DEVAN GREENHOUSES LTD.,Agricultural Waste Control Regulation,Agricultural Operations,Surrey,2017-03-24,51106,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.05556,-122.4222,Notice,1745,Abbotsford,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105925 - DEVAN GREENHOUSES LTD.
105946,NA,Garda,Not Started,RICHMOND STEEL RECYCLING LIMITED,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Prince George,NA,NA,Low,NA,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,53.882000000000005,-122.745,NA,1746,Prince George,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,105946 - RICHMOND STEEL RECYCLING LIMITED
105948,NA,OK Blitz,Not Started,ODYSSEY VENTURES LTD. doing business as SAGE GREENHOUSES,Agricultural Waste Control Regulation,Agricultural Operations,Penticton,NA,NA,Low,Planned,Unique,NA,NA,NA,Priority 4,NA,Yes,49.14,-119.56,NA,1747,Oliver,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105948 - ODYSSEY VENTURES LTD. doing business as SAGE GREENHOUSES
105953,NA,Unassigned,Not Started,0905031 B.C. LTD.,Municipal Wastewater Regulation,Municipal Sewage Management,Kamloops,NA,NA,Low,Planned,Unique,MWR Focus,NA,NA,Priority 3,Q1,Yes,51.18946,-120.1259,NA,1748,Barriere,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,NA,NA,105953 - 0905031 B.C. LTD.
105954,NA,OK Blitz,Not Started,doing business as CARIBOU SERVICE,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Nelson,NA,NA,Low,Planned,Vehicle Dismantling Audit,NA,NA,NA,Priority 4,NA,Yes,49.983756,-119.88386,NA,1749,Castlegar,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,105954 - doing business as CARIBOU SERVICE
105988,NA,Unassigned,Not Started,REGIONAL DISTRICT OF CENTRAL OKANAGAN,Organic Matter Recycling Regulation,Composting Operations,Kamloops,2012-05-29,2301,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.928844999999995,-120.08658,Notice,1750,Kelowna,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,105988 - REGIONAL DISTRICT OF CENTRAL OKANAGAN
106000,NA,Unassigned,Not Started,AR&A AUTOWRECKING LTD.,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.266856,-122.50091,NA,1751,Maple Ridge,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,106000 - AR&A AUTOWRECKING LTD.
106001,NA,Unassigned,Not Started,doing business as GORDON'S EUROPEAN USED AUTO PARTS,Vehicle Dismantling and Recycling Industry Environmental Planning Regulation,Vehicle Dismantling and Recycling Industry,Surrey,NA,NA,Low,NA,Unique,NA,NA,NA,Priority 4,NA,Yes,49.106294999999996,-122.67736099999999,NA,1752,Langley,NA,NA,NA,NA,NA,NA,NA,Never Inspected,NA,NA,NA,NA,Vehicle Dismantling,NA,106001 - doing business as GORDON'S EUROPEAN USED AUTO PARTS
106004,NA,Strauss,Not Started,NEWCREST RED CHRIS MINING LIMITED,Municipal Wastewater Regulation,Municipal Sewage Management,Smithers,2018-06-21,91644,Low,NA,NA,NA,NA,NA,Priority 4,NA,NA,57.72,-129.76,Advisory,1753,Smithers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heavy Industry,NA,NA,106004 - NEWCREST RED CHRIS MINING LIMITED
106016,NA,Unassigned,Not Started,FARMCREST FOODS LTD.,Permit,Meat By-product Processing Industry,Kamloops,2020-02-26,145832,Low,NA,NA,NA,No,NA,Priority 4,NA,NA,50.683527999999995,-119.314194,Advisory,1754,Salmon Arm,NA,NA,NA,Warning Follow-Up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106016 - FARMCREST FOODS LTD.
106021,NA,Unassigned,Not Started,TIMBERWEST FOREST CORP.,Permit,Burning or Incineration of Waste,Nanaimo,2014-05-30,17616,Low,NA,Warning Follow-Up,NA,Yes,NA,Priority 4,NA,Yes,50.5,-125.63000000000001,Warning,1755,Sayward,NA,NA,NA,NA,NA,NA,NA,NA,Pre 2017-04-01,NA,NA,NA,NA,NA,106021 - TIMBERWEST FOREST CORP.
